poi_id,name,province,city,district,address,official_category,source_official,source_blog,content_type,exploration_level,social_density,structure_level,needs_manual_check
792,花园饭店（法国总会）,上海市,上海市,黄浦区,茂名南路58号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
793,兰心大戏院,上海市,上海市,黄浦区,茂名南路57号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
794,南昌大楼（ASTRID公寓）,上海市,上海市,黄浦区,茂名南路143号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
795,科学会堂(一号楼)（法国总会（老））,上海市,上海市,黄浦区,南昌路47号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
796,里弄住宅（梵尔登花园）,上海市,上海市,黄浦区,陕西南路39弄1-103号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
797,陕南村,上海市,上海市,黄浦区,陕西南路157-187号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
798,花园住宅,上海市,上海市,黄浦区,思南路51-95号(单),优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
799,第二医科大学十二号大楼/昆虫研究所（震旦大学图书馆教学大楼/震旦大学博物馆）,上海市,上海市,黄浦区,重庆南路280号/重庆南路225号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
800,幸运城大酒店（东正教堂）,上海市,上海市,黄浦区,皋兰路16号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
801,江南造船厂（江南制造局）,上海市,上海市,黄浦区,高雄路2号（总办公楼）/2号船坞/指挥楼/飞机车间,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
802,瑞金大楼（爱司公寓）,上海市,上海市,黄浦区,瑞金一路150号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
803,泰山大楼（泰山公寓）,上海市,上海市,黄浦区,淮海中路622弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
804,飞霞别墅,上海市,上海市,黄浦区,淮海中路584弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
805,住宅（飞龙公寓）,上海市,上海市,黄浦区,淮海中路538-544号及542弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
806,卢湾区职业教育中心（法租界霞飞路巡捕房）,上海市,上海市,黄浦区,淮海中路235号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
807,陕南大楼（白尔登公寓）,上海市,上海市,黄浦区,陕西南路213号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
808,瑞金宾馆3号楼,上海市,上海市,黄浦区,瑞金二路118号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
809,瑞金宾馆4号楼（三井杨行大班住宅）,上海市,上海市,黄浦区,瑞金二路118号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
810,巴黎公寓,上海市,上海市,黄浦区,重庆南路165号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
811,巴黎新村,上海市,上海市,黄浦区,重庆南路169弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
812,住宅（永丰村）,上海市,上海市,黄浦区,重庆南路177号、179弄1-10号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
813,重庆公寓（吕班公寓）,上海市,上海市,黄浦区,重庆南路185号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
814,诸圣堂,上海市,上海市,黄浦区,复兴中路425号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
815,住宅,上海市,上海市,黄浦区,皋兰路1号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
816,上海文艺出版社等,上海市,上海市,黄浦区,绍兴路74号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
817,住宅（香山路住宅）,上海市,上海市,黄浦区,香山路6号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
818,妇婴保健院（中德医院）,上海市,上海市,黄浦区,延安中路393号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
819,康绥公寓,上海市,上海市,黄浦区,淮海中路468-494号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
820,国泰公寓,上海市,上海市,黄浦区,淮海中路816弄、818－832号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
821,淮海坊（霞飞坊）,上海市,上海市,黄浦区,淮海中路927弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
822,科学会堂（法国体育总会）,上海市,上海市,黄浦区,南昌路57号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
823,上海别墅,上海市,上海市,黄浦区,南昌路110弄、112-122号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
824,花园住宅群,上海市,上海市,黄浦区,南昌路124－134号、136弄1-16号、138-146号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
825,卢湾区政府2号楼（克美产科医院）,上海市,上海市,黄浦区,重庆南路139号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
826,花园住宅,上海市,上海市,黄浦区,皋兰路11-17号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
827,钟和公寓（希勒公寓）,上海市,上海市,黄浦区,茂名南路106-124号，南昌路179号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
828,梅兰坊,上海市,上海市,黄浦区,黄陂南路596弄1-58号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
829,花园公寓（派克公寓）,上海市,上海市,黄浦区,复兴中路455号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
830,花园住宅（其中471－473号曾为卢湾区第四聋哑学校）,上海市,上海市,黄浦区,复兴中路471－473号，477号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
831,花园住宅,上海市,上海市,黄浦区,复兴中路517号，531号，533-537号，539号，541号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
832,复兴坊（辣斐坊）,上海市,上海市,黄浦区,复兴中路553弄1-21号，543-551号，555-561号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
833,花园住宅,上海市,上海市,黄浦区,思南路50-70号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
834,万宜坊,上海市,上海市,黄浦区,重庆南路205弄5-94号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
835,瑞金医院8号楼、3号楼（广慈医院）,上海市,上海市,黄浦区,瑞金二路197号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
836,安和新村,上海市,上海市,黄浦区,瑞金二路198弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
837,金谷村,上海市,上海市,黄浦区,绍兴路18弄，绍兴路2-34号，瑞金二路132弄1-59号、78-83号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
838,上海昆剧团（爱麦虞限路9号宅）,上海市,上海市,黄浦区,绍兴路9号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
839,卢湾区图书馆（明复图书馆）,上海市,上海市,黄浦区,陕西南路235号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
840,花园住宅,上海市,上海市,黄浦区,淮海中路796号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
841,J.K.K.公寓,上海市,上海市,静安区,长乐路962弄1-4号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
842,戏剧学院（仲彝楼、健伍楼）,上海市,上海市,静安区,华山路630号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
843,花园住宅,上海市,上海市,静安区,愚园路541弄2号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
844,花园住宅,上海市,上海市,静安区,愚园路419弄（3-32号）、愚园路411号、愚园路427号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
845,美丽园,上海市,上海市,静安区,延安西路379弄2-16号、18号、20号、22号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
846,住宅,上海市,上海市,静安区,乌鲁木齐北路468弄80-108号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
847,静安区教育学院培训中心,上海市,上海市,静安区,新闸路1378弄17号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
848,经济日报上海记者站,上海市,上海市,静安区,新闸路1340弄21号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
849,住宅,上海市,上海市,静安区,胶州路450号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
850,住宅,上海市,上海市,静安区,武定路946号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
851,石门二路社区文化活动中心,上海市,上海市,静安区,康定东路85号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
852,派司公寓,上海市,上海市,静安区,常熟路100弄1-8号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
853,贤邻别墅,上海市,上海市,静安区,愚园路470弄3-23号、愚园路472-474号（双号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
854,四明体育弄,上海市,上海市,静安区,愚园路520弄(2-28号)、愚园路510-528号（双号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
855,四明别墅,上海市,上海市,静安区,愚园路576弄（3-77号）、愚园路580-590号（双号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
856,上海市市西中学（2号楼）,上海市,上海市,静安区,愚园路404号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
857,上海自来水投资建设有限公司苏州河三期项目管理部,上海市,上海市,静安区,康定东路20号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
858,住宅,上海市,上海市,静安区,威海路590弄89号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
859,住宅,上海市,上海市,静安区,北京西路1592弄11号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
860,住宅,上海市,上海市,静安区,北京西路1220弄1-108号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
861,住宅,上海市,上海市,静安区,常德路310号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
862,梅龙镇酒家,上海市,上海市,静安区,南京西路1081弄22号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
863,修德里,上海市,上海市,静安区,威海路590弄41号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
864,住宅,上海市,上海市,静安区,北京西路1220弄(50-108号),优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
865,光华里,上海市,上海市,静安区,巨鹿路786弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
866,留园,上海市,上海市,静安区,长乐路672弄（1-30号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
867,富民新邨,上海市,上海市,静安区,富民路148-172弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
868,古柏小区,上海市,上海市,静安区,富民路197弄,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
869,柳林别墅,上海市,上海市,静安区,愚园路532弄51、55、60、61、66、70、71号、73-85（单号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
870,电信公司北泰电话站,上海市,上海市,静安区,泰兴路230号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
871,上海市公惠医院（吴宅）,上海市,上海市,静安区,石门一路315弄6号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
872,上海第二工业大学教研楼/上海市慈善教育培训中心（瑞士国总领事馆）,上海市,上海市,静安区,陕西北路80号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
873,上海市公安局静安区分局交通警察支队（程谨轩旧居）,上海市,上海市,静安区,南京西路1550号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
874,上海市医事团体联合管理办公室（上海共济会会址）,上海市,上海市,静安区,北京西路1623-1647号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
875,上海市社会文化管理处/上海市文化艺术档案馆（善道堂）,上海市,上海市,静安区,巨鹿路709号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
876,上海静安置业集团/威海路文化传媒街管委会,上海市,上海市,静安区,威海路590弄77号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
877,南京军区幼儿园,上海市,上海市,静安区,巨鹿路735号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
878,华东模范中学行政楼,上海市,上海市,静安区,延安中路999号（富民路43号）,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
879,上海戏剧学院毓琇楼,上海市,上海市,静安区,延安西路355号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
880,培明中学（培明女子中学暨小学）,上海市,上海市,静安区,新闸路1607-1609号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
881,重华小区（南洋大楼）,上海市,上海市,静安区,陕西北路204-216号、南京西路1175-1185号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
882,阿迪达斯/凯世酒店（银河食府/康生洋行）,上海市,上海市,静安区,南京西路931号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
883,静安区图书馆海关楼（江海图书馆）,上海市,上海市,静安区,新闸路1702-1708号,优秀历史建筑,TRUE,FALSE,history_culture,semi-known,low-social,free-flow,FALSE
